ENA_id	Dataset	Country	Amikacin	Capreomycin	Ciprofloxacin	Cycloserine	Ethambutol	Ethionamide	Isoniazid	Kanamycin	Linezolid	Moxifloxacin	Ofloxacin	PAS	Pyrazinamide	Rifabutin	Rifampicin	Streptomycin
ERR2516085	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516086	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516087	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516088	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516089	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516090	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	R	S
ERR2516091	global	South Africa	U	S	U	U	R	U	R	S	U	U	R	U	R	U	R	R
ERR2516092	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516093	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516094	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516095	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516096	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516097	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	R	S
ERR2516098	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516099	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516100	global	South Africa	S	S	U	U	S	U	S	S	U	U	S	U	S	U	S	S
ERR2516101	global	South Africa	S	S	U	U	R	U	S	S	U	U	S	U	S	U	S	S
ERR2516102	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516103	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516104	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516105	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516106	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516107	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516108	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516109	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516110	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516111	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	R	S
ERR2516112	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516113	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516114	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516115	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516116	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516117	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516118	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516119	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516120	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR2516121	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516122	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516123	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	R	S
ERR2516124	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	R
ERR2516125	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	R	S
ERR2516126	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516127	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516128	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516129	global	Spain	U	U	U	U	R	U	R	U	U	U	U	U	S	U	R	S
ERR2516130	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516131	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516132	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	S	S
ERR2516133	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516134	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516135	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	S
ERR2516136	global	Spain	U	U	U	U	R	U	R	U	U	U	U	U	R	U	R	R
ERR2516137	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516138	global	Spain	U	U	U	U	R	U	R	U	U	U	U	U	R	U	R	R
ERR2516139	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516140	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516141	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR2516142	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516143	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	R	R
ERR2516144	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516145	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516146	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	U	U	S	S
ERR2516147	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	R
ERR2516148	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516149	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516150	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	S	S
ERR2516151	global	Spain	U	U	U	U	R	U	R	U	U	U	U	U	S	U	S	R
ERR2516152	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	R	S
ERR2516153	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	S	S
ERR2516154	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516155	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516156	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516157	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516158	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	S	S
ERR2516159	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516160	global	Spain	U	U	U	U	S	U	R	U	U	U	U	U	S	U	R	R
ERR2516161	global	Spain	U	U	U	U	R	U	R	U	U	U	U	U	R	U	R	R
ERR2516162	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516163	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516164	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516165	global	Spain	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	S
ERR2516166	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516167	global	Belgium	R	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516168	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516169	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516170	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516171	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516172	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516173	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516174	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516175	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516176	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516177	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516178	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516179	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516180	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516181	global	Belgium	R	R	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516182	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516183	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516184	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516185	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516186	global	Belgium	R	U	U	U	R	U	R	U	U	U	S	U	S	U	R	U
ERR2516187	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516188	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516189	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516190	global	Belgium	S	U	U	U	S	U	R	U	U	U	S	U	U	U	R	U
ERR2516191	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516192	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516193	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516194	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516195	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516196	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516197	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516198	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	S	U	R	U
ERR2516199	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516200	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516201	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516202	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516203	global	Belgium	R	R	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516204	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516205	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516206	global	Belgium	S	R	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516207	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516208	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	S	U	R	U
ERR2516209	global	Belgium	R	S	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516210	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516211	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516212	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516213	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516214	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516215	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516216	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516217	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516218	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516219	global	Belgium	S	U	U	U	S	U	R	U	U	U	S	U	S	U	R	U
ERR2516220	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516221	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516222	global	Belgium	S	S	U	U	S	U	S	U	U	S	S	U	S	U	S	U
ERR2516223	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516224	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516225	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516226	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516227	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516228	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516229	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516230	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516231	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516232	global	Belgium	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516233	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516234	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516235	global	Belgium	S	S	U	U	S	U	S	U	U	S	S	U	S	U	S	U
ERR2516236	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516237	global	Belgium	S	S	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516238	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516239	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516240	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516241	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516242	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516243	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516244	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516245	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	S	U	R	U
ERR2516246	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516247	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516248	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516249	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516250	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516251	global	Belgium	R	S	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516252	global	Belgium	R	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516253	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516254	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516255	global	Belgium	S	S	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516256	global	Belgium	R	S	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516257	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	S	U	R	U
ERR2516258	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516259	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516260	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516261	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516262	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516263	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516264	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516265	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516266	global	Belgium	S	R	U	U	R	U	R	U	U	U	S	U	S	U	R	U
ERR2516267	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516268	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516269	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516270	global	Belgium	R	R	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516271	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	S	U	R	U
ERR2516272	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516273	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516274	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516275	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516276	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516277	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516278	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516279	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516280	global	Belgium	U	U	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516281	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516282	global	Belgium	R	R	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516283	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516284	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516285	global	Belgium	R	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516286	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	S	U	R	U
ERR2516287	global	Belgium	S	R	U	U	R	U	R	U	U	S	S	U	R	U	S	U
ERR2516288	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516289	global	Belgium	S	R	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516290	global	Belgium	U	U	U	U	S	U	R	U	U	U	U	U	S	U	S	U
ERR2516291	global	Belgium	R	S	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516292	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516293	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516294	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516295	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516296	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516297	global	Belgium	S	U	U	U	R	U	R	U	U	U	R	U	U	U	R	U
ERR2516298	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516299	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516300	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516301	global	Belgium	S	U	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516302	global	Belgium	S	R	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516303	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516304	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516305	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516306	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516307	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516308	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516309	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516310	global	Belgium	S	S	U	U	S	U	S	U	U	S	S	U	S	U	S	U
ERR2516311	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516312	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516313	global	Belgium	S	S	U	U	S	U	R	U	U	R	R	U	R	U	R	U
ERR2516314	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516315	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516316	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516317	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516318	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516319	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516320	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516321	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516322	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516323	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516324	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516325	global	Belgium	S	S	U	U	S	U	R	U	U	U	S	U	S	U	R	U
ERR2516326	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516327	global	Belgium	R	S	U	U	R	U	R	U	U	U	S	U	S	U	R	U
ERR2516328	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516329	global	Belgium	R	R	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516330	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	S	U	R	U
ERR2516331	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516332	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516333	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516334	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516335	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516336	global	Belgium	S	S	U	U	R	U	R	U	U	R	S	U	R	U	R	U
ERR2516337	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516338	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516339	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516340	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	S	U	R	U
ERR2516341	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516342	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516343	global	Belgium	S	S	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516344	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516345	global	Belgium	S	S	U	U	S	U	R	U	U	R	R	U	R	U	R	U
ERR2516346	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516347	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516348	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516349	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516350	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516351	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516352	global	Belgium	R	R	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516353	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516354	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516355	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516356	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516357	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516358	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516359	global	Belgium	R	U	U	U	R	U	R	U	U	U	S	U	U	U	R	U
ERR2516360	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516361	global	Belgium	S	U	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516362	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516363	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516364	global	Belgium	R	R	U	U	R	U	R	U	U	R	R	U	R	U	R	U
ERR2516365	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	R	U	R	U
ERR2516366	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516367	global	Belgium	S	U	U	U	R	U	R	U	U	U	S	U	R	U	R	U
ERR2516368	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516369	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516370	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516371	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516372	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516373	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516374	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516375	global	Belgium	S	S	U	U	R	U	R	U	U	S	S	U	S	U	R	U
ERR2516376	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	R	U	S	U
ERR2516377	global	Belgium	S	S	U	U	S	U	R	U	U	S	S	U	S	U	R	U
ERR2516378	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516379	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516380	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516381	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516382	global	Belgium	S	U	U	U	R	U	R	U	U	S	S	U	R	U	R	U
ERR2516383	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516384	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516385	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
ERR2516386	global	Belgium	U	U	U	U	S	U	S	U	U	U	U	U	S	U	S	U
